,SOURCE_ID,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
434,781887904200067712,164.11649585879888,44.22712512468686,-5.004723965144895,-11.533295934088812,1,0,16.3547992706299,15.8650999069214,-26.245742680807155,-2.8664040170908405,-5.706927125864906,-2.2392329775207314
435,782040908115154048,165.741543197228,44.42457068452835,-6.1149642063609795,-12.704563054611988,1,0,19.5034008026123,18.32080078125,-25.243002259271407,-3.489304837931555,-7.216927776492325,-2.6208888419415564
436,781885258500173056,163.91866853524533,44.064672372264226,-3.3059873328921903,-11.49992320652156,1,0,20.6686000823975,18.7164001464844,-26.46029499627815,-2.8914118210065647,-4.43803182967075,-3.328263211817517
437,782083720348823168,166.68365893311795,44.3542744345171,-5.159265649704496,-11.202387363971685,1,0,18.5774002075195,18.1324996948242,-24.77646766784511,-3.9806862445845415,-5.456064421222384,-2.2378801194412317
438,778469419470046592,165.45358855770536,42.66087147977816,-6.670819049065363,-11.34372373676308,1,0,21.0130004882813,19.4015007019043,-26.56254770140447,-4.681735518984154,-6.7480470346365795,-1.1619113521304898
439,778450693412726144,164.82773975006683,42.41333348467935,-5.408299793136608,-14.230906911606423,1,0,20.5126991271973,20.0048007965088,-27.073706502579626,-4.561961690730424,-7.752101230426443,-4.061434833434564
440,778388742804122880,163.83179902328496,41.98382682776271,-6.438134263527484,-11.428003782476432,1,0,20.6333999633789,18.9613990783691,-27.911782845030984,-4.386651284793468,-6.7010940876428515,-1.1318142273830547
441,778660150377847168,166.221158670044,42.800815794400194,-5.157753878632634,-12.930981601722332,1,0,19.9279003143311,19.0480995178223,-26.043114298712,-4.945481515542887,-6.599986874980411,-3.4679659977854906
442,778323356222375168,164.39484646097384,41.75201796561786,-5.097290592532083,-13.850151830352507,1,0,18.9444999694824,18.1942005157471,-27.756591548252516,-4.840096157884481,-7.30058092770192,-3.908788884571876
443,778678429758745088,167.00669880384993,43.080808644391915,-4.12068006154471,-12.462572884295932,1,0,18.5897998809814,18.1070995330811,-25.421227642678446,-5.104574504162034,-5.446741045611146,-3.896681661728999
444,778355276419281152,163.47509662557113,41.626479390699174,-3.8629755678702615,-12.261127645888145,1,0,19.0408000946045,17.8377990722656,-28.350632019570526,-4.470043777385647,-5.388084263588933,-3.434056590477595
445,778444577382951808,164.63552171711962,42.325273595597515,-3.103377823459557,-13.965595860207454,1,0,21.5718994140625,19.9860000610352,-27.23880991990302,-4.533070931072681,-5.873190942953128,-5.368841679217791
446,778440694729053568,164.72158761535962,42.25989099978411,-6.1364065949891025,-14.13883374093681,1,0,20.0233001708984,18.6567001342773,-27.23491761977772,-4.6242465786699265,-8.242220749956921,-3.4886436767979325
447,778553188512805760,165.39890846655834,43.12110734010437,-5.849643132092003,-11.222055786281462,1,0,20.3295001983643,19.3253002166748,-26.28849647619569,-4.309204281128852,-6.055083067626809,-1.6095463396533591
448,778416917789649152,164.17991138784322,42.44502400137633,-3.969262525243324,-11.24753876932516,1,0,18.2824001312256,17.9405002593994,-27.40932334822611,-4.218929213315576,-4.7355654695122045,-2.7112419009974658
449,778321779969561344,164.18643063813323,41.742371108437375,-4.177726071718729,-13.783540280165887,1,0,17.0207004547119,16.121000289917,-27.878848329475716,-4.742988354063547,-6.590962634841106,-4.4445745014802
450,778629879448394240,166.97191582902124,42.94782747118425,-6.040659311305767,-12.420297960327844,1,0,20.7311000823975,19.6261005401611,-25.526741541693696,-5.189939862606939,-6.890525975984197,-2.6211954634581915
451,778444096343164672,164.67862264968386,42.30578533514796,-6.431240365948366,-11.567582070934975,1,0,20.8656005859375,19.6509990692139,-27.228015628761568,-4.568844734925319,-6.751471917949881,-1.368755459265673
452,778429974490659968,164.9163807239089,42.17883489883336,-3.286806906720565,-14.086962911358889,1,0,18.3575992584229,17.9946994781494,-27.180957665822007,-4.780735365188156,-6.0633726670776165,-5.374551395856216
453,778351703006482432,163.58280319590702,41.601182586035826,-6.472705007666232,-12.289748913991982,1,0,20.3433990478516,18.5081005096436,-28.308420766623556,-4.54321135783084,-7.319970631627465,-1.7018518495331776
454,778525601937305984,165.12951016882258,42.72876336087292,-4.2306874688370435,-13.34574344870732,1,0,18.6203002929688,18.0820999145508,-26.696973173121137,-4.473436422713476,-6.259347662770966,-4.230401783365773
455,778555628055607552,165.2734414229659,43.169603370366396,-6.362464920021158,-13.103348604852421,1,0,18.4782009124756,17.6499004364014,-26.32539346399051,-4.212363251496018,-7.689085168973703,-2.666627124640987
456,778511136487468800,164.55621811161856,42.65592176653472,-4.561433734832951,-12.167809891006623,1,0,15.7437000274658,15.3347997665405,-27.061247716018045,-4.247756550621307,-5.766967953283211,-3.049719522239118
457,778559549358783104,165.43549712077117,43.34990247539242,-5.56496285864386,-13.287014134870969,1,0,13.9032001495361,13.4956998825073,-26.117214959793955,-4.154672096859296,-7.200376583532896,-3.35875307741084
458,778504225886144256,164.70505588313733,42.639761360832814,-4.861721095928352,-11.282570222949811,1,0,,18.6804008483887,-26.990233844217812,-4.332792782644284,-5.39102556901274,-2.209503566702254
459,778395069291493120,164.30457340192865,42.16340818851872,-3.4552688191871894,-11.56967038514006,1,0,20.9468994140625,20.338399887085,-27.53012479091268,-4.4896670659196145,-4.561126635643744,-3.3073703393340765
460,778456225330823808,165.16776691650102,42.35701893019751,-3.0493175510709216,-11.764871463776931,1,0,19.9519004821777,19.3834991455078,-26.922659101638658,-4.770732765077663,-4.3236360983812325,-3.8283186430635556
461,778303049616872192,163.69167013583672,41.47057195411984,-5.8678697396634885,-11.498293793518668,1,0,17.9643993377686,17.3680992126465,-28.3368906798471,-4.6945212522804916,-6.333217106345858,-1.5431065696768151
462,778388128624523904,164.07115583431408,42.07147609099647,-3.441618573502238,-12.879426060436543,1,0,20.0300006866455,19.6079998016357,-27.720753804746835,-4.441597368942887,-5.448207161904753,-4.257046897112176
463,643809962673409152,147.90434723815963,25.809553181367182,-5.077881109455169,-12.58283458115684,1,0,20.7556991577148,20.0403995513916,-48.78128544954001,-5.356158319682895,-7.520688780247578,-0.6936105790833917
464,643826867664850688,147.72441525638217,25.928845781280057,-3.7943336299931247,-11.390574351783709,1,0,21.3050994873047,20.1770992279053,-48.78252673017528,-5.15505821335549,-5.802478459685319,-0.9861776763949391
465,643824054461238784,147.953016516617,25.92044853080989,-5.620237222692687,-13.05930443341181,1,0,21.1023998260498,20.1410007476807,-48.66574812468383,-5.324814413191437,-8.222190974526942,-0.5501488597932199
466,644097180021668736,143.40373077766606,22.700038313289404,-4.647236634687266,-12.655971916900198,1,0,15.2686996459961,14.7781000137329,-53.71416410277067,-3.832114878917064,-7.611193931742867,-0.5592726638277782
467,644042818620367232,143.44389972785964,22.452778112078203,-6.366041593668667,-12.327274969938605,1,0,21.0182991027832,19.3812007904053,-53.897265168258116,-4.002830538044194,-8.320882644968387,1.0347096386347012
468,643810100112366720,147.92502093354537,25.82555679383994,-5.532475558692489,-11.513292995469415,1,0,19.7831001281738,19.0618000030518,-48.75721953993565,-5.361481590969065,-6.935041134282177,0.30841930638825743
469,585368170878684160,135.19194644726363,8.82785717442762,-4.357313339468434,-11.741753739845926,1,0,19.9612007141113,17.93869972229,-69.68928720120431,-4.682173648137429,-7.606715586378259,0.30671078911079724
470,585370958312304128,135.3326426141897,8.954154504183505,-4.607274305099882,-11.272461092684704,1,0,18.0028991699219,17.0037002563477,-69.50872958574445,-4.7359531289899905,-7.322018544023874,0.7532279470110006
471,585426067037572352,134.65394668624347,9.121024987696629,-3.8715329928705002,-12.923025921000864,1,0,19.7301998138428,18.7395000457764,-69.71220488020538,-4.0756879552852245,-8.37391004136217,-0.6616917202515148
472,778787972899408640,167.57285752906856,43.53044169232516,-3.243900408892376,-13.35397499616143,1,0,16.1725997924805,15.414999961853,-24.814449289932668,-5.0233583321341095,-5.295892442291599,-5.223966843877108
473,779096007954166272,167.70899984133496,44.54830316114163,-3.184848536311865,-12.213147252702715,1,0,19.0485992431641,17.5065994262695,-24.088464603330294,-4.300825081036806,-4.515043137319293,-4.413460431265113
